DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Spain,2024,6.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,European Union - 27 countries (from 2020),2013,9.7,be,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,European Union - 27 countries (from 2020),2014,9.9,be,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,European Union - 27 countries (from 2020),2015,9.8,bep,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,European Union - 27 countries (from 2020),2016,9.9,e,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,European Union - 27 countries (from 2020),2017,9.7,be,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,European Union - 27 countries (from 2020),2018,9.5,be,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,European Union - 27 countries (from 2020),2019,9.3,bep,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,European Union - 27 countries (from 2020),2020,9.1,be,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,European Union - 27 countries (from 2020),2021,9.2,be,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,European Union - 27 countries (from 2020),2022,8.7,be,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,European Union - 27 countries (from 2020),2023,8.2,bep,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,European Union - 27 countries (from 2020),2024,7.9,ep,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Finland,2013,10.7,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Finland,2014,10.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Finland,2015,10.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Finland,2016,9.6,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Finland,2017,9.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Finland,2018,8.6,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Finland,2019,8.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Finland,2020,8.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Finland,2021,9.0,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Finland,2022,8.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Finland,2023,7.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Finland,2024,7.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,France,2013,12.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,France,2014,12.4,b,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,France,2015,12.0,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,France,2016,11.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,France,2017,11.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,France,2018,11.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,France,2019,11.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,France,2020,10.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,France,2021,10.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,France,2022,10.6,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,France,2023,9.9,p,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,France,2024,9.6,p,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Georgia,2014,14.8,b,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Georgia,2015,15.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Georgia,2016,15.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Georgia,2017,14.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Georgia,2018,13.7,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Georgia,2019,13.0,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Georgia,2020,12.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Georgia,2021,12.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Georgia,2022,11.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Georgia,2023,10.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Georgia,2024,10.7,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Croatia,2013,9.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Croatia,2014,9.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Croatia,2015,9.0,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Croatia,2016,9.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Croatia,2017,9.0,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Croatia,2018,9.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Croatia,2019,9.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Croatia,2020,9.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Croatia,2021,9.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Croatia,2022,8.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Croatia,2023,8.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Croatia,2024,8.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Hungary,2013,9.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Hungary,2014,9.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Hungary,2015,9.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Hungary,2016,9.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Hungary,2017,9.7,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Hungary,2018,9.6,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Hungary,2019,9.6,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Hungary,2020,9.7,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Hungary,2021,9.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Hungary,2022,9.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Hungary,2023,9.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Hungary,2024,8.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Ireland,2013,14.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Ireland,2014,14.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Ireland,2015,13.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Ireland,2016,13.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Ireland,2017,12.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Ireland,2018,12.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Ireland,2019,11.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Ireland,2020,11.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Ireland,2021,11.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Ireland,2022,10.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Ireland,2023,10.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Ireland,2024,9.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Iceland,2013,13.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Iceland,2014,13.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Iceland,2015,12.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Iceland,2016,12.0,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Iceland,2017,11.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Iceland,2018,12.0,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Iceland,2019,12.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Iceland,2020,12.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Iceland,2021,13.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Iceland,2022,11.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Iceland,2023,11.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Iceland,2024,11.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Italy,2013,8.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Italy,2014,8.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Italy,2015,8.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Italy,2016,7.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Italy,2017,7.6,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Italy,2018,7.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Italy,2019,7.0,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Italy,2020,6.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Italy,2021,6.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Italy,2022,6.7,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Italy,2023,6.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Italy,2024,6.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Liechtenstein,2013,9.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Liechtenstein,2014,10.0,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Liechtenstein,2015,8.7,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Liechtenstein,2016,10.0,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Liechtenstein,2017,8.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Liechtenstein,2018,9.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Liechtenstein,2019,9.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Liechtenstein,2020,9.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Liechtenstein,2021,9.6,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Liechtenstein,2022,9.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Liechtenstein,2023,9.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Liechtenstein,2024,8.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Lithuania,2013,9.7,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Lithuania,2014,10.0,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Lithuania,2015,10.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Lithuania,2016,10.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Lithuania,2017,9.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Lithuania,2018,9.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Lithuania,2019,8.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Lithuania,2020,8.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Lithuania,2021,8.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Lithuania,2022,7.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Lithuania,2023,7.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Lithuania,2024,6.6,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Luxembourg,2013,11.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Luxembourg,2014,10.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Luxembourg,2015,10.7,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Luxembourg,2016,10.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Luxembourg,2017,10.4,b,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Luxembourg,2018,10.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Luxembourg,2019,10.0,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Luxembourg,2020,10.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Luxembourg,2021,10.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Luxembourg,2022,9.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Luxembourg,2023,9.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Luxembourg,2024,9.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Latvia,2013,10.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Latvia,2014,10.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Latvia,2015,11.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Latvia,2016,11.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Latvia,2017,10.7,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Latvia,2018,10.0,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Latvia,2019,9.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Latvia,2020,9.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Latvia,2021,9.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Latvia,2022,8.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Latvia,2023,7.7,b,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Latvia,2024,6.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Monaco,2015,8.1,e,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Monaco,2016,7.8,e,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Monaco,2018,5.9,e,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Monaco,2024,5.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Moldova,2013,10.6,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Moldova,2014,10.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Moldova,2015,12.7,e,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Moldova,2016,13.2,e,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Moldova,2017,13.0,e,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Moldova,2018,12.5,e,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Moldova,2019,12.0,e,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Moldova,2020,11.5,e,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Moldova,2021,11.2,ep,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Moldova,2022,10.6,ep,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Moldova,2023,9.8,ep,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Moldova,2024,9.8,ep,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Montenegro,2013,12.0,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Montenegro,2014,12.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Montenegro,2015,11.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Montenegro,2016,12.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Montenegro,2017,11.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Montenegro,2018,11.7,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Montenegro,2019,11.6,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Montenegro,2020,11.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Montenegro,2021,11.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Montenegro,2022,11.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Montenegro,2023,11.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Montenegro,2024,11.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,North Macedonia,2013,11.2,e,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,North Macedonia,2014,11.4,e,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,North Macedonia,2015,11.1,e,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,North Macedonia,2016,11.1,e,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,North Macedonia,2017,10.5,e,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,North Macedonia,2018,10.3,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,North Macedonia,2019,9.6,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,North Macedonia,2020,9.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,North Macedonia,2021,9.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,North Macedonia,2022,9.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,North Macedonia,2023,9.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,North Macedonia,2024,8.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Malta,2013,9.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Malta,2014,9.7,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Malta,2015,9.7,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Malta,2016,9.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Malta,2017,9.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Malta,2018,9.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Malta,2019,8.6,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Malta,2020,8.6,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Malta,2021,8.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Malta,2022,8.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Malta,2023,8.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Malta,2024,7.7,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Netherlands,2013,10.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Netherlands,2014,10.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Netherlands,2015,10.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Netherlands,2016,10.1,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Netherlands,2017,9.9,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Netherlands,2018,9.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Netherlands,2019,9.8,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Netherlands,2020,9.7,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Netherlands,2021,10.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Netherlands,2022,9.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Netherlands,2023,9.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Netherlands,2024,9.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Norway,2013,11.6,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Norway,2014,11.5,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Norway,2015,11.4,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Norway,2016,11.2,,
ESTAT:TPS00204(1.0),17/04/26 23:00:00,Annual,Crude birth rate - per thousand persons,Norway,2017,10.7,,
